Name,ARGENTINE REPUBLIC SNR CR14 10Y $ - CDS PREM. MID,BQ CENTE DE TUNISIE SNR CR14 10Y E - CDS PREM. MID,BOLIVARIAN REP VENA SNR CR14 10Y $ - CDS PREM. MID,CZECH REPUBLIC SNR CR14 10Y E - CDS PREM. MID,DOMINICAN REPUBLIC SNR CR14 10Y $ - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 10Y E - CDS PREM. MID,"BRAZIL, REPUBLIC OF SNR CR14 10Y E - CDS PREM. MID",FRANCE (GOVERNMENT) SNR CR 10Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 10Y E - CDS PREM. MID,HK SPECIAL ADM REGN SNR CR14 10Y $ - CDS PREM. MID,IRELAND SNR CR 10Y E - CDS PREM. MID,JAMAICA SNR CR14 10Y $ - CDS PREM. MID,JAPAN SNR CR 10Y Y - CDS PREM. MID,KINGDOM OF BAHRAIN SNR CR14 10Y $ - CDS PREM. MID,KINGDOM OF BELGIUM SNR CR 10Y E - CDS PREM. MID,KINGDOM OF DENMARK SNR CR 10Y E - CDS PREM. MID,KINGDOM OF NORWAY SNR CR 10Y $ - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 10Y E - CDS PREM. MID,KINGDOM OF SWEDEN SNR CR 10Y E - CDS PREM. MID,KINGDOM OF THAILAND SNR CR14 10Y $ - CDS PREM. MID,KINGDOM OF NETH. SNR CR 10Y $ - CDS PREM. MID,REPUBLIC OF LEBANON SNR CR14 10Y $ - CDS PREM. MID,MALAYSIA SNR CR14 10Y E - CDS PREM. MID,NEW ZEALAND GVT SNR MR 10Y $ - CDS PREM. MID,ORIENTAL REP URUGUAY SNR CR14 10Y $ - CDS PREM. MID,PEOPLES REP OF CHINA SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 10Y E - CDS PREM. MID,REPUBLIC OF BULGARIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF CHILE SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF COLOMBIA SNR CR14 10Y E - CDS PREM. MID,REP OF COSTA RICA SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF CROATIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 10Y E - CDS PREM. MID,REP OF EL SALVADOR SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF ESTONIA SNR CR14 10Y E - CDS PREM. MID,REP OF GUATEMALA SNR CR14 10Y $ - CDS PREM. MID,HUNGARY SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF ICELAND SNR CR 10Y E - CDS PREM. MID,REP OF INDONESIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF IRAQ SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF ITALY SNR CR 10Y E - CDS PREM. MID,REP OF KAZAKHSTAN SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF LATVIA SNR CR14 10Y E - CDS PREM. MID,REP OF LITHUANIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF MALTA SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF PANAMA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF PERU SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF POLAND SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 10Y E - CDS PREM. MID,REPUBLIC OF SERBIA SNR CR14 10Y $ - CDS PREM. MID,REP OF SINGAPORE SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF SLOVENIA SNR CR14 10Y E - CDS PREM. MID,REP OF SOUTH AFRICA SNR CR14 10Y E - CDS PREM. MID,REP OF PHILIPINES SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF TURKEY SNR CR14 10Y E - CDS PREM. MID,ROMANIA SNR CR14 10Y E - CDS PREM. MID,GOVT OF RUSSIA SNR CR14 10Y E - CDS PREM. MID,SLOVAK REPUBLIC SNR CR14 10Y E - CDS PREM. MID,GOVT OF VIETNAM SNR CR14 10Y $ - CDS PREM. MID,STATE OF ISRAEL SNR CR14 10Y E - CDS PREM. MID,STATE OF QATAR SNR CR14 10Y E - CDS PREM. MID,UKRAINE SNR CR14 10Y SF - CDS PREM. MID,UK AND NI SNR CR 10Y E - CDS PREM. MID,UNITED MX STATES SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF FINLAND SNR CR 10Y $ - CDS PREM. MID,REPUBLIC OF KOREA SNR CR14 10Y $ - CDS PREM. MID,KINGDOM OF MOROCCO SNR CR14 10Y $ - CDS PREM. MID,USA (GOVERNMENT) SNR CR 10Y E - CDS PREM. MID,COMMONWEALTH OF AU SNR MR 10Y $ - CDS PREM. MID
9/5/2018,735.4199,297.2898,5510.227,55.89999,379.0898,10.8,354.8499,23.59,288.8398,50.81,31.15999,392.4399,27.73,398.8899,21.98999,14.77,21.45,54.34,15.57,78.67999,21.56,680.3599,164.69,35.54,220.11,107.49,18.18999,93.17999,98.78,192.94,422.1199,149.31,136,403.1599,74.00999,377.73,116.63,110.48,217.16,860.0398,135.99,125.32,74.98,93.75,218.99,118.19,147.37,92.39999,91.68999,145.82,95.98999,107.83,296.2798,138.76,494.3599,119.46,218.35,74.71999,214.22,104.39,122.62,530,37.70999,200.82,22.48,66.89,145.6,25,31.75
9/6/2018,681.4399,297.2898,5510.227,55.93999,370.1199,10.93,345.48,23.59,288.8398,50.79999,31.64,392.5198,27.73,389.7998,22.01999,15.36,21.28999,54.14,15.57,79.14,21.56999,678.8198,162.87,35.48,219.99,104.36,18.18999,93.17999,97.34,192.39,421.2898,149.4,136.17,403.7598,74.03999,377.7598,117.49,110.48,213.36,860.0298,135.13,124.81,74.98,93.31,218.99,117.71,145.73,92.39999,91.68999,145.83,95.98999,107.84,288.3999,141.67,474.1699,119.46,225.07,74.79999,214.29,104.39,122.43,530,38.18999,200.32,22.48,66.12,145.51,25,31.84999
9/7/2018,694.7798,297.45,5510.227,55.84,367.8298,10.42,345.6199,23.09999,288.8398,50.79999,31,392.3999,27.70999,389.5298,21.82999,14.87,21.26999,52.53999,15.56,78.64999,21.56,677.5999,161.94,35.45,219.99,103.64,18.18999,93.17999,97.76999,193.05,421.45,148.5,136.13,405.3799,73.98999,377.8398,117.13,110.48,211.7,860.8599,134,124.91,74.98,93.31,218.99,119.26,147.51,92.42999,87.81999,146.01,95.98999,107.9,283.5398,139.25,459.8999,119.79,226.3,74.78,216.77,104.41,122.59,530,38.10999,201.93,22.48,64.37999,146.96,24.98999,31.50999
9/10/2018,705.6399,297.3599,5510.227,55.31999,367.0999,10.1,345.6599,22.84999,288.8398,50.82999,31.10999,392.5098,27.40999,432.3298,21.98999,14.75,21.18999,50.95,15.19,78.42,21.56,678.22,164.8,32.79,219.99,103.88,18.18999,93.17999,97.34,193.39,422.98,148.12,136.29,404.3198,74.03999,377.99,117.31,110.48,214.11,861.0598,132,124.81,74.98,91.98,218.99,118.43,147.82,92.40999,85.45,145.86,95.98999,107.05,284.49,139.52,454.8899,119.58,228.72,73.98,216.59,104.39,122.41,530,37.39999,202.69,22.26999,63.95999,147.66,24.98999,32.17
9/11/2018,713.3198,297.3699,5510.227,55.15999,376.6199,10.1,353.95,22.84999,288.8398,50.78999,30.90999,392.3499,27.04999,445.3098,21.89999,14.57,21.17999,50.45999,15.18,78.40999,21.31,677.99,162.94,32.76,219.32,102.68,18.18999,93.17999,97.34,193.07,423.5,149.91,136.32,404.7798,74.03,365.48,116.48,110.48,207.7,860.3398,132.04,124.85,74.98,91.98,218.99,117.78,147.82,91.89999,85.45999,145.89,95.98999,106.87,284.6299,136.41,459.1599,120.06,226.13,73.81,215.81,107.8,121.78,530,36.98,202.8,22.37,62.67999,145.13,24.98,31.92999
9/12/2018,690.7,297.2598,5510.227,54.98999,377.6299,10.1,346.5798,22.84999,288.8398,50.78999,30.92999,392.46,26.62999,405.6099,22.00999,14.57,21.17999,51.09999,15.19,77.48,21.31999,690.72,163.84,32.81,219.89,103.39,18.18999,93.17999,93.10999,189.6,423.2598,148.89,135.91,403.3198,74.03999,365.6699,115.25,110.48,211.02,862.2798,134.29,124.8,74.98,91.98,218.99,114.97,143.79,91.68999,85.45,145.84,95.98999,106.54,279.99,136.88,449.4199,120.06,222.42,73.98,215.72,107.79,121.9,530,35.37,197.03,22.12999,62.5,143.39,24.96999,32.10999
9/13/2018,687.4299,297.3599,5510.227,54.92999,376.5598,10.1,347.3398,22.84999,288.8398,50.78999,30.85999,392.5098,26.59,384.7798,21.95999,14.56,21.18999,49.75999,15.19,77.42999,21.31999,708.1399,161.98,32.76,219.66,102.19,18.18999,93.17999,89.45999,185.83,423.3098,147.39,136.18,404.74,74.03,365.6499,114.34,110.48,207.88,860.97,133.53,124.72,74.98,91.98,218.99,113.99,140.08,90.98999,84.67,145.88,95.98999,106.49,264.2698,135.75,401.96,120.14,218.2,74,215.81,107.8,121.4,530,37.42,189,21.84999,62.42999,142.86,24.95999,30.95
9/14/2018,656.5698,297.4399,5510.227,54.87,374.8699,10.1,351.2,22.68999,288.8398,50.78,30.84,392.5,26.14999,426.0498,21.89,14.95,21.17999,49.75999,15.18,76.93999,21.31,777.1099,158.25,32.74,219.32,99.98999,18.18999,93.18999,88.53,183.95,423.3599,147.82,136.32,405.5398,74.00999,365.7598,113.89,110.48,203.59,860.2898,133.16,124.52,74.98,91.98999,218.99,113.41,138.67,91.17,84.67999,145.95,95.98999,106.4,263.7898,133.37,384.7798,120.17,214.06,74.01999,215.86,99.03999,121.32,530,36.17999,187.61,21.84,62.42,142.68,24.95,31.79999
9/17/2018,639.48,297.4299,5510.227,54.92,374.4099,10.1,346.96,22.93999,288.8398,50.76999,30.51999,392.5898,26.14,400.0898,21.95,14.98,21.03999,50.23,15.18,76.95999,21.31999,786.8198,159.61,35.45,219.79,100.24,17.67,93.17999,86.7,182.92,423.8398,146.84,136,404,74.03,375.0898,113.65,110.48,221.57,864.22,125.86,124.42,74.98,91.98,218.99,112.29,137.69,91.26999,84.67999,145.89,95.98999,106.36,263.0098,133.11,391.6899,120.18,211.29,74.06,215.85,99.03999,119.83,530,34.7,185.17,21.82999,62.68999,140.69,24.96999,31.85999
9/18/2018,647.0999,297.49,5510.227,54.67999,368.45,10.1,346.8699,22.93999,288.8398,50.78,31.00999,392.5398,25.65999,426.3298,21.84999,14.77,21.01999,50.25,15.18,76.93999,21.31,766.1799,158.22,35.43,218.97,100.96,17.67,93.18999,86.67,183.27,423.7798,146.36,136.25,404.8398,74.00999,368.0698,113.51,110.48,205.04,862,123.36,121.75,74.98,91.98999,218.99,113.91,137.69,91.09999,84.67999,145.98,95.98999,106.38,260.5798,132.88,399.4199,120.32,207.83,73.75999,215.86,99.03999,119.24,530,33.89999,184.35,22.00999,63.39,142.64,24.95,31.81
9/19/2018,615.46,297.3899,5510.227,54.64,366.8799,10.1,344.99,22.93999,288.8398,50.75999,30.81999,392.5098,25.45999,440.2798,21.85999,14.63,20.98999,50.62,15.18,76.7,21.31,749.75,156.49,35.35,219.42,99.75,17.67,93.18999,85.75999,182.51,423.48,146.03,136.27,404.5798,73.98999,366.0898,113.9,110.48,202.69,863.3398,124.18,122.06,74.98,91.98999,218.99,111.77,136.3,90.98,84.67999,145.98,95.98999,106.36,255.66,129.58,393.5098,120.22,203.04,73.64,215.96,99.03999,117.33,530,36.31999,184.76,21.84999,62.92,143.11,24.93999,31.71999
9/20/2018,587.8499,297.5,5510.227,53.78999,374.6499,10.59,338.8198,23.10999,288.8398,56.21999,31.17999,392.5098,26.21999,405.1199,21.06,14.94,20.67999,51.48999,14.55,79.65999,21.37999,744.7898,161.37,34.79,220.44,105.05,17.67,93.96999,85.78,188.52,420.99,150.85,136.42,404.0999,74.06,349.8599,115.07,110.48,211.28,861.97,125.35,124.04,74.98,92.81,218.99,115.32,136.23,91.78999,83.84999,146.78,95.98999,108.25,251.79,135.12,382.7998,119.83,203.05,73.39,220.69,99.56,119.12,530,36.78999,192.05,21.57999,66.39999,143.73,24.93999,31.98
9/21/2018,558,297.46,5510.227,54.46999,376.6899,10.74,326.3999,23.09999,288.8398,50.76999,32.06999,392.98,27.65999,411.21,21.09999,14.42,20.53,52.37999,14.55,76.26999,20.89999,744.4299,156.26,34.51,220.58,102.89,17.67,93.96999,83.95,188.04,423.6499,149.36,135.75,403.8499,74.23999,362.5198,115.14,110.48,202.39,859.46,124.96,125.03,74.98,92.81,218.99,113.22,137.75,91.75,83.84999,146.75,95.98999,105.43,251.73,130.85,379.6599,120.42,203.46,74.31,217.79,99.56,118.23,530,36.92999,191.52,21.57999,64.43999,145,24.56,31.53999
9/24/2018,572.3599,297.46,5510.227,54.2,371.8899,10.56,334.5298,23.09999,288.8398,50.73999,31.73999,392.99,27.48,387.96,21.09999,14.34,20.34,52.14,14.55,77.23,20.89999,692.5898,155.82,30.87,220.33,102.89,18.17,93.96999,83.93999,189.51,423.9299,149.15,133.4,403.1199,73.95999,374.0798,114.96,110.48,202.13,789.4099,126.5,123.09,74.98,91.43999,218.99,114.56,137.76,91.70999,83.06999,146.75,95.98999,105.13,247.54,130.58,347.71,121.38,200.97,74.28999,216.43,99.56,117.87,530,38.14,194.82,21.57999,63.7,146.62,24.34,31.25999
9/25/2018,584.49,297.45,5510.227,53.64999,376.0198,10.07,333.2898,23.10999,288.8398,50.73999,31.67,392.9299,27.2,402.6899,21.03,14.43,20.06999,51.81,14.8,77.21999,20.89,692.96,155.82,30.7,220.28,102.89,18.09999,93.96999,83.92999,189.52,425.6899,148.75,133.82,405.1499,74.20999,376.8398,115.14,110.48,202.15,841.5,126.11,122.84,74.98,91.43999,218.99,114.1,136.66,91.65999,82.28999,146.81,95.98999,104.99,252.47,130.57,364.48,120.54,199.93,73.98,216.49,99.56,117.67,530,38.07999,194.88,21.50999,63.68999,145.6,24.01999,31.45
9/26/2018,583.9399,297.45,5510.227,53.59999,371.6799,9.77,324.3799,22.85999,288.8398,50.71999,33.06999,392.9199,27.46999,409.3499,21.14,14.31,20.04999,52.10999,14.81,77.00999,20.89999,692.2898,154.63,30.68,221,102.16,18.45999,93.96999,83.04999,188,425.6799,148.87,133.72,404.2698,73.75999,377.3198,114.77,110.48,201.32,850.3899,124.19,110.05,74.98,91.43999,218.99,110.08,135.29,91.5,81.5,146.72,95.98999,104.87,246.13,130.25,357.4199,119.99,198.24,73.95999,214.94,99.56,114.47,530,37.23999,190.68,21.51999,63.23999,146.97,23.89,31.29999
9/27/2018,559.0298,297.5698,5510.227,53.89,369.7,9.69,321.8098,23.10999,288.8398,50.75999,33.28,392.96,27.12,426.3899,21.09,14.29,20.03999,53.32999,14.81,76.75,20.89999,690.1099,153.64,30.14,220.58,100.72,18.45999,93.96999,84.59999,185.43,425.95,148.78,133.66,404.9399,73.67999,377.5999,111.54,110.48,198.25,855.1899,125.36,117.25,74.98,91.43999,218.99,111.24,133.88,91.48999,81.50999,146.76,95.98999,104.87,242.26,129.03,351.0698,120.77,191.38,73.98,213.92,99.56,110.42,530,37.09999,189.34,21.53,61.75999,143.82,24.00999,31.09
9/28/2018,581.5798,297.49,5510.227,52.59999,369.95,9.64,323.2998,23.59999,288.8398,50.75999,33.25,392.9099,27.01999,398.24,25.42999,14.45,20.59,54.92,18.57999,75.31,20.89999,673.5198,152.72,34.21,220.65,100.24,17.45999,93.96999,84.59999,186.12,425.73,148.63,133.61,404.0798,73.67999,377.3198,110.92,110.48,196.01,857.0498,137.1,117.15,74.98,90.54999,218.99,111.16,133.48,91.45999,82.28,146.69,95.98999,104.82,243.25,127.14,356.97,120.9,190.16,73.98,213.9,99.56,108.17,530,34.43999,188.61,21.57999,60.81,139.98,24.03999,31.06
10/1/2018,612.3999,297.4199,5510.227,52.42,370.0398,9.61,329.0999,23.59999,288.8398,50.75999,33.64,392.9399,26.98999,359.6899,21.09999,14.44,20.56,54.75,14.81,75.28999,20.89,674.7698,152.89,30.21,220.29,100.24,17.98,93.96999,84.59,186.7,425.0898,156.1,133.23,404.5,73.15999,379.9399,110.71,110.48,196.14,858.3398,139.13,117.49,74.98,91.87999,218.99,111.08,134.09,91.65999,82.28999,146.75,95.98999,105.16,242.88,127.2,359.8198,122.2,189.29,73.92999,214.01,99.56,106.8,530,37.06,187.29,21.56999,60.76999,139.97,26.09,31.34999
10/2/2018,602.2798,297.3899,5510.227,52.37999,368.4099,10.42,317.72,23.59999,288.8398,50.73999,33.67,392.8799,26.79999,379.1399,21.17999,14.46,20.2,55.95,14.81,75.79999,20.89999,677.8599,154.62,31.27,220.77,100.96,18.43999,93.96999,81.2,184.15,425.2698,156.02,134.59,405.3999,74.12,379.95,110.48,110.48,201.71,858.2998,141.44,116.57,74.98,91.87999,218.99,108.63,132.03,91.59999,83.06,146.68,95.98999,104.58,249.35,128.11,374.1199,122.25,185.34,74.15999,213.92,99.56,106.11,530,37.68999,184.76,21.67,61.06999,140.62,24.12,31.25
10/3/2018,600.71,297.3699,5510.227,52.39,368.3599,10.39,306.75,28.43999,288.8398,50.76999,33.39999,392.7698,27.03999,389.6199,21,14.83,20.09,56.14999,14.8,75.75,21.25999,658.9199,153.85,31.32,219.31,100.96,18.43999,93.98,81.12,184.84,426.3999,155.95,134.76,405.2698,74.21999,380.21,110.47,110.48,200.09,834.2798,141.89,116.42,74.98,91.87999,218.99,109.18,132.17,91.56,83.06999,146.84,95.98999,105.12,248.06,128.17,378.6499,122.65,185.11,74.17,214.02,99.56,106,530,37.42,183.11,21.73999,60.75,141,26.06,31.23999
10/4/2018,637.0098,297.2,5510.227,52.39,370.6199,10.4,309.9299,25.29999,288.8398,50.75,33.04999,392.7898,26.76999,385.71,21.71999,14.82,20.03999,57.81,14.79,76.2,21.25,651.1399,158.86,31.41,219.99,102.17,17.96999,93.98,86.23999,190.57,426.2,155.82,134.78,404.2898,73.7,380.2998,110.25,110.48,204.32,846.2,143.3,116.31,74.98,91.82999,218.99,109.36,136.82,91.73,83.85999,146.88,95.98999,105.32,259.5,132.33,403.6899,122.5,197.68,74.12,216.12,99.56,107.91,530,37.21999,192.12,21.76999,61.42,142.86,26.14,31.81999
10/5/2018,647.6399,297.46,5510.227,52.40999,373.6399,10.42,308.2998,25.29999,288.8398,50.7,33.50999,392.8999,26.78,423.8899,21.75999,14.83,20.01999,58.14999,14.8,76.95,21.25999,655.7598,159.62,31.41,220.02,104.1,18.15999,93.98,84.84,194.75,423.1599,155.89,129.56,404.8198,73.62999,380.47,110.28,110.48,207.53,853.8098,146.6,116.3,74.98,91.87999,218.99,110.98,138.38,91.73,84.64,146.84,95.98999,105.32,260.0198,134.65,403.0398,121.44,198.63,74.14,217.08,99.56,109.17,530,37.45,195.95,21.98,61.93999,141.37,26.28999,31.45999
10/8/2018,648.8999,297.47,5510.227,52.95,373.6199,10.44,298.95,25.28999,288.8398,50.78,33.79999,392.9299,26.81,341.6099,21.84,14.59,20.09,60.78999,14.81,77.95,21.25999,655.8198,162.49,31.94,220.5,106.98,18.64,93.96999,86.73,194.68,423.5198,151.29,129.64,403.96,73.14,380.5999,110.24,110.48,211.14,766.5698,149.94,116.55,74.98,91.87999,218.99,111.36,138.83,91.87,90.09999,146.77,95.98999,105.48,265.23,137.54,404,122.1,200.34,74.28999,217.83,99.56,111.96,530,37.78,195.85,21.93999,62.48999,139.47,26.35999,31.59999
10/9/2018,641.5098,297.48,5510.227,53.62999,379.3999,10.31,283.0898,25.28999,288.8398,50.75,33.64999,393,25.75999,368.9099,21.87999,14.5,20.09999,60.48,14.81,78.42,21.39,664.48,163.44,31.94,220.5,107.23,18.64,93.96999,86.26999,193.95,421.9399,148.72,129.6,403.47,73.59,367.6799,110.59,110.48,212.14,790.71,147.6,116.59,74.98,91.87999,218.99,111.24,138.05,91.95,87.01999,146.74,95.98999,105.56,265.3799,138.26,401.3398,122.03,202.14,74.23,217.91,99.56,111.46,530,37.92999,195.13,21.89,62.93999,138.81,26.17,31.45
10/10/2018,675.8599,297.5698,5510.227,53.81999,383.71,10.3,293.7698,25.28999,288.8398,50.73999,33.75,393.0098,25.81999,338.8699,21.82999,14.55,20.09999,61.84,14.8,78.40999,21.37999,661.5398,162.01,31.89,220.96,106.03,18.48,93.96999,88.59999,200.38,421.1099,148.76,129.07,404.7598,74.14999,367.6699,110.62,110.48,210.26,825.7998,148.06,116.63,74.98,91.87999,218.99,115.44,142.09,91.98,88.57999,146.78,95.98999,106.02,265.2598,136.81,401,122.04,202.22,74.2,216.99,99.56,110.27,530,37.60999,199.57,21.59999,62.67999,138.48,27.09999,31.45
10/11/2018,664.0598,297.6199,5510.227,53.95,384.8899,10.66,288.1099,25.28999,288.8398,50.73999,33.78,393.2,25.81999,346.8398,21.96999,14.11,20.09999,65.78999,14.82,79.15999,21.26999,684.73,165.95,31.89,249.44,109.5,18.48,93.96999,87.68999,198.36,420.71,148.71,128.88,405.1099,74.28,367.8499,110.5,110.48,213.11,843.6199,149.45,116.69,74.98,91.87999,218.99,113.88,140.3,91.98999,88.56,146.66,95.98999,106.13,270.1699,140.28,395.5798,122,204.37,74.23,218.71,99.56,116.54,530,37.5,197.68,21.62999,64.25,138.17,24.70999,31.92999
10/12/2018,636.1199,297.5999,5510.227,53.89999,384.97,10.52,285.3198,25.40999,288.8398,50.79999,35.07999,392.8198,25.81,329.5498,23.15999,14.83,20.10999,67.2,14.81,78.17999,21.75,703.2798,163.25,35.39,247.07,108.19,18.60999,93.96999,87.20999,198.08,420.4399,148.79,128.78,406.47,73.76999,367.22,110.56,110.48,210.61,851.1599,151.01,116.73,74.98,91.87999,218.99,112.54,139.02,92.03,88.57999,146.77,95.98999,106.33,263.9199,138.64,385.5999,122.04,200.63,74.92,217.75,99.56,116.11,530,38.12999,197.17,22.06999,63.20999,145.84,24.81,32.09999
10/15/2018,619.3298,297.4199,5510.227,53.92999,383.6799,11.09,284.9199,25.40999,288.8398,50.73999,35.10999,392.8298,25.37999,384.5698,23.18999,14.5,20.12999,66.76999,14.81,78.18999,21.39,701.6299,163.66,35.63,247.18,109.64,18.65999,93.96999,84.87,196.62,422.4299,151.5,128.7,408.7598,73.18999,367.48,110.71,110.48,212.22,784.9399,149.94,116.65,74.98,91.87999,218.99,112.37,138.98,92,88.18999,146.73,95.98999,106.44,260.25,139.59,377.8599,123.01,196.72,75.23999,217.82,99.56,113.52,530,37.73,197.2,22.10999,63.45999,144.15,24.85999,32.20999
10/16/2018,616.6899,297.3499,5510.227,53.89999,380.96,11.18,274.3999,25.28999,288.8398,50.76999,35,392.8599,25.34999,383.7998,23.15999,14.6,20.39,65.39,14.81,78.68999,21.14,701.8699,163.72,35.66,241.35,109.39,18.92999,93.96999,85.14,191.38,424.2,151.8,128.62,409.74,74.10999,380.0898,110.38,110.48,211.06,838.6799,146.72,116.63,74.98,91.87999,218.99,111,137.58,92.03,86.23999,146.76,95.98999,106.5,256.24,139.85,378.8899,122.01,195.14,75.32999,217.8,99.56,112.43,530,38,192.46,21.87999,63.46999,144.15,24.87999,32.26999
10/17/2018,628.1899,297.4099,5510.227,53.93999,380.1799,11.19,272.2798,25.28999,288.8398,50.75,35.14999,392.72,25.35999,353.3098,23.23999,15.03,20.89,66.42,15.96,78.45,22.06,684.46,163.73,35.58,238.76,108.67,18.92999,93.96999,86.04999,193.41,424.5398,152.57,128.56,412.4099,73.75,379.9399,110.4,110.48,209.48,849.1399,149.37,116.59,74.98,91.87,218.99,111.38,138.57,91.98999,87.00999,146.69,95.98999,106.49,254.64,139.15,373.7798,121.94,197.1,75.37,217.8,99.56,113.03,530,38,194.88,22.03999,63.10999,145.78,24.89999,32.15999
10/18/2018,652.1099,297.1499,5510.227,53.93999,384,11,280.5,26.01999,288.8398,50.76999,35.34,392.73,24.87,338.21,23.23,15.21,21.39,67.81,15.96,78.23,22.67,679.23,162.84,35.71,245.49,110.34,18.56999,93.96999,88.92999,200.46,423.48,152.94,128.46,411.45,73.67999,379.74,110.14,110.48,210.57,852.1599,155.3,116.59,74.98,91.87,218.99,114.55,141.86,91.98,91.34,146.69,95.98999,106.49,257.98,139.42,378.4099,121.97,198.79,74.12,217.77,99.56,112.81,530,37.75,201.84,22.17,63.01999,145.73,24.87999,32.39999
10/19/2018,648.3799,297.3799,5510.227,53.93999,379.1799,11.44,275.22,25.89999,288.8398,50.76999,35.67,392.5999,24.73,369.24,23.2,15.08,21.56999,68.07999,15.95,78.71999,23.20999,676.5,165.6,34.83,241.74,111.17,18.56999,93.96999,88.45999,199.75,423.5798,153.36,125.62,411.45,73.67999,379.5398,110.15,110.48,212.97,855.95,151.88,116.53,74.98,91.87,218.99,114.49,140.27,91.98999,88.92999,146.71,95.98999,106.52,259.3098,141.06,382.0598,122.04,199.8,73.78999,219.79,99.56,114.45,530,38.28999,203.83,22.31,63.42,145.75,24.89,32.32999
10/22/2018,646.0798,297.24,5510.227,53.98999,378.24,11.68,271.5698,25.73,288.8398,50.78999,35.35999,392.7698,24.53999,376.5598,23.25,15.09,21.40999,68.48,15.96,78.48,22.54999,683.6899,165.15,34.58,240.39,110.46,18.17,93.96999,88.46999,193.75,423.1199,150.08,126.58,412.5498,73.2,379.95,109.93,110.48,212.83,856.95,147.36,117.28,74.98,92.09,218.99,114.61,140.67,91.98,90.53,146.67,95.98999,106.54,257.4399,140.83,380.5898,122.14,197.38,74.14,219.84,99.56,112.88,530,37.60999,206.64,21.98,63.04999,145.74,24.87999,32.31999
10/23/2018,645.5898,297.1699,5510.227,54.06999,378.0798,12.11,271.4399,25.76999,288.8398,50.76999,35.60999,392.8198,24.42,382.5999,23.37999,14.79,21.42,69.29999,15.97,78.73,22.42999,684.0598,168.72,34.55,240.53,112.72,17.67,93.95999,88.46999,193.21,423.3599,149.26,124.16,408.25,73.67,379.7598,109.81,110.48,217.78,718.73,149.57,116.69,74.98,91.64999,218.99,114.25,141.44,91.95999,91.31,146.55,95.98999,106.48,259.75,143.39,390.0498,122.1,200.82,73.87999,223.54,99.56,113.93,530,37.35999,205.55,22.39,63.56999,145.59,24.95,32.32999
10/24/2018,650.1899,355.8799,5510.227,54.03999,378.0398,11.84,274.1699,25.71999,288.8398,50.78999,35.60999,392.8999,24.46999,357.1499,23.34999,15.37,21.42,69.64,15.96,78.23999,22.31,685.0298,168.28,34.61,240.74,112.73,17.64,93.95999,89.85999,195.47,423.3298,148.03,123.88,412.5098,73.71999,379.75,109.75,110.48,216.35,750.6899,152.3,116.72,74.98,91.64999,218.99,114.46,141.79,91.95999,89.70999,146.58,95.98999,106.53,260.1199,143.41,389.0898,122.18,194.52,73.87999,223.5,99.56,111.78,530,36.93999,211.53,22.42999,63.29999,145.63,24.93999,32.39
10/25/2018,635.8599,297.3899,5510.227,53.93999,384.5798,11.71,271.5498,25.70999,288.8398,55.56999,35.62,392.9299,24.57999,391.4099,23.18999,14.44,21.40999,68.09999,15.95,79.92,22.29999,696.22,169.83,34.62,240.47,116.11,17.64,93.96999,88.92999,194.71,423.8999,147.6,123.79,414.0098,74.2,380.0898,109.78,110.48,221.23,776.1699,149.06,116.66,74.98,91.64999,218.99,115.17,140.33,91.98,88.12,146.73,95.98999,106.61,262.2,146.53,378.9299,123.13,194.61,73.76999,230.25,99.56,110.82,530,36.98,208.56,22.29999,64.23999,145.8,24.92,32.75
