Date,AT,BE,CY,FI,FR,DE,GR,IE,IT,LT,MT,NL,PT,SK,SI,ES,US
2017-05-17,0.278,0.41200000000000003,,0.07300000000000001,0.46199999999999997,0.0,5.281000000000001,0.46299999999999997,1.7799999999999998,0.368,1.1309999999999998,0.21199999999999997,2.832,0.686,0.577,1.1749999999999998,2.216
2017-05-18,0.29000000000000004,0.402,,0.062,0.45200000000000007,0.0,5.321,0.4600000000000001,1.7960000000000003,0.398,1.126,0.20700000000000007,2.8520000000000003,0.666,0.621,1.21,2.233
2017-05-19,0.278,0.383,,0.05199999999999999,0.43400000000000005,0.0,5.299,0.46399999999999997,1.751,0.376,1.081,0.20299999999999996,2.8049999999999997,0.6869999999999999,0.567,1.2000000000000002,2.245
2017-05-22,0.276,0.393,,0.062,0.44799999999999995,0.0,5.253,0.46099999999999997,1.7319999999999998,0.352,1.064,0.21199999999999997,2.7479999999999998,0.689,0.5409999999999999,1.218,2.254
2017-05-23,0.274,0.371,,0.07299999999999995,0.43599999999999994,0.0,5.3950000000000005,0.44699999999999995,1.705,,1.081,0.21699999999999997,2.754,0.6869999999999999,0.527,1.206,2.283
2017-05-24,0.2770000000000001,0.36300000000000004,,0.05400000000000005,0.434,0.0,5.652,0.459,1.7249999999999999,0.341,1.07,0.20700000000000002,2.7990000000000004,0.633,0.5409999999999999,1.194,2.266
2017-05-25,,0.359,,,0.43200000000000005,0.0,5.682,0.45499999999999996,1.7530000000000001,,1.103,0.20999999999999996,2.837,0.626,0.585,1.213,2.255
2017-05-26,0.27899999999999997,0.3539999999999999,,0.055999999999999994,0.423,0.0,5.747000000000001,0.458,1.7639999999999998,0.416,1.135,0.20800000000000002,2.819,0.625,0.615,1.2,2.25
2017-05-29,0.287,0.36900000000000005,,0.066,0.439,0.0,5.686,0.468,1.8790000000000002,0.453,1.1460000000000001,0.22000000000000003,2.8619999999999997,0.6819999999999999,0.661,1.249,
2017-05-30,0.289,0.35600000000000004,,0.05199999999999999,0.436,0.0,5.783,0.47300000000000003,1.8729999999999998,0.452,1.135,0.21400000000000002,2.808,0.657,0.99,1.2229999999999999,2.215
2017-05-31,0.285,0.35300000000000004,,0.05199999999999999,0.431,0.0,5.781000000000001,0.467,1.8789999999999998,0.45,1.135,0.21300000000000002,2.7390000000000003,0.623,0.942,1.246,2.198
2017-06-01,0.289,0.36100000000000004,,0.055999999999999994,0.434,0.0,5.8919999999999995,0.49000000000000005,1.9350000000000003,0.449,1.1540000000000001,0.21800000000000003,2.687,0.621,0.9480000000000002,1.2610000000000001,2.217
2017-06-02,0.29499999999999993,0.374,,0.05199999999999999,0.43899999999999995,0.0,5.841,0.484,1.9859999999999998,0.481,1.185,0.22399999999999998,2.766,0.64,0.955,1.3050000000000002,2.159
2017-06-05,,0.36900000000000005,,0.05299999999999999,0.431,0.0,,0.48600000000000004,1.981,0.457,1.141,0.21500000000000002,2.7689999999999997,0.6599999999999999,0.933,1.282,2.18
2017-06-06,0.273,0.351,,0.06,0.41100000000000003,0.0,5.851,0.471,1.9860000000000002,0.491,1.154,0.21699999999999997,2.822,0.675,0.953,1.2810000000000001,2.147
2017-06-07,0.271,0.357,,0.05499999999999999,0.42200000000000004,0.0,5.849,0.472,2.012,0.489,,0.22299999999999998,2.804,0.663,0.951,1.3050000000000002,2.18
2017-06-08,0.278,0.351,,0.05299999999999999,0.404,0.0,5.811,0.42700000000000005,1.922,0.49,1.178,0.21899999999999997,2.7729999999999997,0.667,0.931,1.212,2.194
2017-06-09,0.28300000000000003,0.34299999999999997,,0.061,0.384,0.0,5.824999999999999,0.406,1.823,0.488,1.1159999999999999,0.22299999999999998,2.754,0.654,0.9219999999999999,1.176,2.199
2017-06-12,0.272,0.32899999999999996,,0.062,0.348,0.0,5.67,0.485,1.7570000000000001,0.492,1.1239999999999999,0.21199999999999997,2.726,0.646,0.895,1.182,2.213
2017-06-13,0.264,0.32799999999999996,,0.062,0.34299999999999997,0.0,5.58,0.533,1.71,0.485,1.056,0.21599999999999997,2.666,0.649,0.8849999999999999,1.166,2.207
2017-06-14,0.258,0.33299999999999996,,0.06099999999999997,0.352,0.0,5.568,0.538,1.7,0.518,1.088,0.209,2.602,0.634,0.8860000000000001,1.144,2.138
2017-06-15,,0.333,,0.059,0.35100000000000003,0.0,5.598999999999999,0.418,1.688,0.462,0.99,0.21200000000000002,2.575,0.6200000000000001,0.827,1.13,2.162
2017-06-16,0.252,0.33099999999999996,,0.057999999999999996,0.354,0.0,5.425000000000001,0.42499999999999993,1.71,0.472,1.028,0.20699999999999996,2.636,0.616,0.841,1.183,2.157
2017-06-19,0.251,0.32899999999999996,,0.06599999999999995,0.347,0.0,5.447,0.4149999999999999,1.671,0.47,1.041,0.20799999999999996,2.5919999999999996,0.65,0.8200000000000001,1.159,2.188
2017-06-20,0.248,0.32699999999999996,,0.055999999999999994,0.33999999999999997,0.0,5.3549999999999995,0.44899999999999995,1.653,0.486,1.049,0.20999999999999996,2.612,0.618,0.831,1.115,2.153
2017-06-21,0.252,0.32499999999999996,,0.05499999999999999,0.33999999999999997,0.0,5.338,0.486,1.6429999999999998,0.483,0.9959999999999999,0.20499999999999996,2.666,0.644,0.8250000000000001,1.093,2.155
2017-06-22,0.248,0.34099999999999997,,0.06,0.344,0.0,5.351000000000001,0.402,1.647,0.496,1.003,0.2,2.682,0.626,0.817,1.116,2.153
2017-06-23,0.252,0.346,,0.056999999999999995,0.353,0.0,5.1659999999999995,0.44499999999999995,1.655,,1.005,0.2,2.649,0.633,0.7909999999999999,1.13,2.144
2017-06-26,0.259,0.353,,0.059,0.358,0.0,5.191000000000001,0.44399999999999995,1.645,0.501,1.017,0.20400000000000001,2.6719999999999997,0.625,0.779,1.121,2.137
2017-06-27,0.248,0.351,,0.061,0.371,0.0,5.134,0.46599999999999997,1.6669999999999998,0.396,0.906,0.20500000000000007,2.6759999999999997,0.59,0.7620000000000001,1.1219999999999999,2.198
2017-06-28,0.266,0.33699999999999997,,0.07,0.355,0.0,5.144,0.472,1.664,0.397,0.998,0.20999999999999996,2.6159999999999997,0.59,0.7530000000000001,1.068,2.223
2017-06-29,0.24299999999999994,0.338,,0.04199999999999998,0.35700000000000004,0.0,5.039,0.412,1.694,0.298,,0.198,2.576,0.571,0.7030000000000001,1.071,2.267
2017-06-30,0.241,0.3370000000000001,,0.03700000000000003,0.347,0.0,5.021,0.41500000000000004,1.6780000000000002,0.33000000000000007,0.9430000000000001,0.19000000000000006,2.5549999999999997,0.5700000000000001,0.6970000000000001,1.06,2.302
2017-07-03,0.23399999999999999,0.33699999999999997,,0.06500000000000006,0.35,0.0,4.95,0.512,1.656,0.31800000000000006,0.9490000000000001,0.18500000000000005,2.524,0.5700000000000001,0.6859999999999999,1.031,2.346
2017-07-04,0.242,0.344,,0.038000000000000034,0.35,0.0,4.872,0.406,1.635,0.32600000000000007,0.968,0.19600000000000006,2.492,0.5820000000000001,0.687,1.048,
2017-07-05,0.239,0.345,,0.038000000000000034,0.34299999999999997,0.0,4.8740000000000006,0.398,1.661,,0.984,0.19300000000000006,2.494,,0.675,1.095,2.334
2017-07-06,0.243,0.367,,0.04299999999999993,0.368,0.0,4.785,0.4129999999999999,1.709,,0.924,0.19899999999999995,2.498,0.4999999999999999,0.6549999999999999,1.1109999999999998,2.369
2017-07-07,0.2420000000000001,0.3580000000000001,,0.04300000000000004,0.3660000000000001,0.0,4.867,0.41500000000000004,1.754,,1.0030000000000001,0.20400000000000007,2.551,0.5130000000000001,0.647,1.1720000000000002,2.393
2017-07-10,0.253,0.36,,0.04499999999999993,0.367,0.0,4.897,0.45299999999999996,1.7319999999999998,0.31099999999999994,1.033,0.19999999999999996,2.577,0.4959999999999999,0.666,1.13,2.371
2017-07-11,0.257,0.365,,0.051999999999999935,0.372,0.0,4.829999999999999,0.3969999999999999,1.766,0.30099999999999993,1.0230000000000001,0.19999999999999996,2.581,0.495,0.668,1.1400000000000001,2.362
2017-07-12,0.16900000000000004,0.28400000000000003,,-0.028999999999999915,0.28600000000000003,0.0,4.848000000000001,0.30300000000000005,1.673,0.266,0.975,0.124,2.517,0.41500000000000004,0.6170000000000001,1.048,2.327
2017-07-13,0.16600000000000004,0.28200000000000003,,-0.027000000000000024,0.278,0.0,4.766,0.30000000000000004,1.716,0.247,0.9450000000000001,0.129,2.572,0.41700000000000004,0.609,1.099,2.348
2017-07-14,0.16900000000000004,0.278,,-0.02100000000000002,0.265,0.0,4.774,0.31500000000000006,1.696,0.255,0.956,0.126,2.55,0.42399999999999993,0.609,1.059,2.319
2017-07-17,0.16900000000000004,0.281,,-0.017000000000000015,0.267,0.0,4.789,0.29800000000000004,1.654,0.27,0.9620000000000001,0.123,2.52,0.43200000000000005,0.6980000000000001,1.0100000000000002,2.309
2017-07-18,0.16499999999999992,0.2819999999999999,,-0.020000000000000018,0.2619999999999999,0.0,4.694,0.32499999999999996,1.63,0.2889999999999999,0.9619999999999999,0.11699999999999999,2.499,0.42899999999999994,0.7119999999999999,0.981,2.263
2017-07-19,0.16099999999999992,0.2789999999999999,,-0.006000000000000005,0.26,0.0,4.716,0.31099999999999994,1.649,0.31099999999999994,0.9480000000000001,0.125,2.518,0.43199999999999994,0.7339999999999999,1.0190000000000001,2.268
2017-07-20,0.17999999999999994,0.276,,-0.017000000000000015,0.249,0.0,4.747,0.2859999999999999,1.5819999999999999,0.31499999999999995,0.961,0.11699999999999999,2.477,0.401,0.6269999999999999,0.939,2.266
2017-07-21,0.15800000000000003,0.278,,-0.009000000000000008,0.247,0.0,4.7589999999999995,0.32499999999999996,1.5709999999999997,0.347,0.916,0.125,2.425,0.406,0.6649999999999999,0.9580000000000001,2.232
2017-07-24,0.15800000000000003,0.275,,-0.010000000000000009,0.246,0.0,4.781,0.31999999999999995,1.548,0.349,0.914,0.121,2.3930000000000002,0.4,0.664,0.9800000000000001,2.253
2017-07-25,0.16300000000000003,0.268,,-0.017999999999999905,0.25,0.0,4.801,0.31900000000000006,1.5630000000000002,0.28500000000000003,0.849,0.1160000000000001,2.411,0.386,0.6040000000000001,0.9790000000000001,2.326
2017-07-26,0.15899999999999992,0.2709999999999999,,-0.009000000000000008,0.258,0.0,4.785,0.32099999999999995,1.567,0.29599999999999993,0.903,0.119,2.4109999999999996,0.374,0.615,0.99,2.282
2017-07-27,0.16799999999999993,0.2899999999999999,,-0.01100000000000001,0.268,0.0,4.792,0.32499999999999996,1.563,0.31999999999999995,0.905,0.11199999999999999,2.425,0.346,0.627,0.9670000000000001,2.31
2017-07-28,0.17699999999999994,0.2819999999999999,,-0.008000000000000007,0.265,0.0,4.829,0.31699999999999995,1.58,0.30699999999999994,0.9329999999999999,0.11399999999999999,2.371,0.348,0.6269999999999999,0.9739999999999999,2.287
2017-07-31,0.17899999999999994,0.29399999999999993,,0.0020000000000000018,0.27,0.0,4.841,0.30799999999999994,1.56,0.31899999999999995,0.9149999999999999,0.123,2.331,0.371,0.632,0.9600000000000001,2.292
2017-08-01,0.16900000000000004,0.281,,-0.0040000000000000036,0.259,0.0,4.885,0.30700000000000005,1.533,0.363,0.9480000000000001,0.12,2.346,0.365,0.634,0.943,2.251
2017-08-02,0.16100000000000003,0.29100000000000004,,-0.0030000000000000027,0.263,0.0,5.004,0.30500000000000005,1.524,0.365,0.92,0.118,2.362,0.372,0.6310000000000001,0.963,2.262
2017-08-03,0.177,0.291,,-0.0020000000000000018,0.26499999999999996,0.0,5.06,0.298,1.526,0.39399999999999996,0.946,0.11399999999999993,2.387,0.36799999999999994,0.659,0.9910000000000001,2.228
2017-08-04,0.16800000000000004,0.29400000000000004,,-0.0040000000000000036,0.278,0.0,4.981,0.29400000000000004,1.537,0.371,0.8930000000000001,0.11299999999999999,2.39,0.371,0.648,0.993,2.269
2017-08-07,0.176,0.295,,-0.0040000000000000036,0.27699999999999997,0.0,5.0,0.302,1.5230000000000001,0.38999999999999996,0.9060000000000001,0.11399999999999993,2.3850000000000002,0.39799999999999996,0.7510000000000001,0.988,2.257
2017-08-08,0.17400000000000004,0.30000000000000004,,-0.0030000000000000027,0.28700000000000003,0.0,5.001,0.30300000000000005,1.5260000000000002,0.377,0.8870000000000001,0.121,2.3720000000000003,0.33100000000000007,0.6410000000000001,0.967,2.282
2017-08-09,0.175,0.303,,0.0020000000000000018,0.293,0.0,5.061999999999999,0.314,1.58,0.426,0.9420000000000002,0.12200000000000005,2.406,0.38800000000000007,0.6760000000000002,0.998,2.241
2017-08-10,0.176,0.312,,0.010000000000000009,0.302,0.0,5.093,0.325,1.6099999999999999,0.438,0.9420000000000002,0.12700000000000006,2.4330000000000003,0.37900000000000006,0.6950000000000001,1.0390000000000001,2.211
2017-08-11,0.18299999999999994,0.30899999999999994,,0.008000000000000007,0.29700000000000004,0.0,5.1209999999999996,0.33299999999999996,1.6480000000000001,0.46599999999999997,0.975,0.122,2.467,0.41600000000000004,0.717,1.0699999999999998,2.187
2017-08-14,0.176,0.312,,0.010000000000000009,0.294,0.0,5.096,0.329,1.602,0.441,0.9319999999999999,0.12400000000000005,2.395,0.3970000000000001,0.6699999999999999,1.021,2.218
2017-08-15,,0.31,,0.013000000000000012,0.299,0.0,,0.338,,,,0.12800000000000006,2.409,0.38899999999999996,,1.04,2.266
2017-08-16,0.183,0.311,,0.015000000000000013,0.302,0.0,5.092,0.35000000000000003,1.6009999999999998,0.413,0.944,0.13399999999999995,2.383,0.41,0.631,1.019,2.225
2017-08-17,0.179,0.311,,0.009000000000000008,0.295,0.0,5.131,0.334,1.588,0.422,0.9440000000000002,0.13300000000000006,2.319,0.39799999999999996,0.6160000000000001,1.006,2.197
2017-08-18,0.184,0.312,,0.015000000000000013,0.295,0.0,5.146,0.331,1.6129999999999998,0.437,1.186,0.13100000000000006,2.351,0.3980000000000001,0.631,1.026,2.194
2017-08-21,0.17399999999999993,0.30899999999999994,,0.007999999999999952,0.29699999999999993,0.0,5.1850000000000005,0.33499999999999996,1.625,0.44399999999999995,0.936,0.125,2.344,0.397,0.622,1.017,2.18
2017-08-22,0.19399999999999995,0.31199999999999994,,0.012999999999999956,0.29999999999999993,0.0,5.191,0.347,1.697,0.4,0.9349999999999999,0.129,2.361,0.375,0.6169999999999999,1.0510000000000002,2.215
2017-08-23,0.20299999999999996,0.31799999999999995,,0.016000000000000014,0.31100000000000005,0.0,5.216,0.356,1.7400000000000002,0.42500000000000004,0.9690000000000001,0.132,2.439,0.41200000000000003,0.645,1.073,2.171
2017-08-24,0.20499999999999996,0.32299999999999995,,0.01200000000000001,0.31299999999999994,0.0,5.2,0.359,1.725,0.42200000000000004,0.9580000000000001,0.131,2.477,0.381,0.63,1.0990000000000002,2.194
2017-08-25,0.20999999999999996,0.32699999999999996,,0.018000000000000016,0.31199999999999994,0.0,5.167,0.359,1.7200000000000002,0.41700000000000004,0.972,0.136,2.504,0.397,0.61,1.096,2.171
2017-08-28,0.21699999999999997,0.33199999999999996,,0.018000000000000016,0.32099999999999995,0.0,5.178,0.371,1.7080000000000002,0.42800000000000005,0.977,0.137,2.483,0.41100000000000003,0.627,1.101,2.159
2017-08-29,0.22800000000000004,0.332,,0.023999999999999966,0.324,0.0,5.216,0.36999999999999994,1.7349999999999999,0.466,0.998,0.14299999999999996,2.505,,0.6439999999999999,1.1139999999999999,2.136
2017-08-30,0.21299999999999997,0.32300000000000006,,-0.0050000000000000044,0.31300000000000006,0.0,5.186999999999999,0.33499999999999996,1.721,0.43700000000000006,0.99,0.135,2.5060000000000002,0.42500000000000004,0.623,1.099,2.145
2017-08-31,0.20699999999999996,0.30200000000000005,,-0.009000000000000008,0.30200000000000005,0.0,5.186999999999999,0.32300000000000006,1.6800000000000002,0.43700000000000006,0.998,0.13,2.459,0.42100000000000004,0.628,1.082,2.122
2017-09-01,0.21099999999999997,0.30700000000000005,,-0.0050000000000000044,0.30800000000000005,0.0,5.170999999999999,0.32699999999999996,1.694,0.42100000000000004,,0.134,2.452,,0.609,1.104,2.157
2017-09-04,0.20199999999999996,0.31300000000000006,,-0.009000000000000008,0.31300000000000006,0.0,5.173,0.32899999999999996,1.6750000000000003,0.43200000000000005,1.004,0.134,2.471,0.43700000000000006,0.61,1.069,
2017-09-05,0.20600000000000002,0.315,,-0.0020000000000000018,0.316,0.0,5.204,0.316,1.6620000000000001,0.467,1.036,0.14199999999999996,2.492,0.38599999999999995,0.635,1.081,2.07
2017-09-06,0.20500000000000002,0.323,,-0.0040000000000000036,0.318,0.0,5.158,0.34500000000000003,1.684,0.46,0.9889999999999999,0.14099999999999996,2.5210000000000004,0.43,0.631,1.224,2.106
2017-09-07,0.20800000000000002,0.318,,-0.0030000000000000027,0.309,0.0,5.198,0.341,1.6059999999999999,0.5,1.068,0.14500000000000002,2.423,0.418,0.645,1.189,2.061
2017-09-08,0.21700000000000003,0.318,,-0.013000000000000012,0.309,0.0,5.182,0.329,1.647,0.48400000000000004,,0.134,2.478,0.417,0.7329999999999999,1.218,2.061
2017-09-11,0.21400000000000002,0.314,,-0.013000000000000012,0.298,0.0,5.1419999999999995,0.341,1.692,0.467,0.996,0.131,2.473,0.439,0.619,1.231,2.125
2017-09-12,0.19799999999999995,0.30399999999999994,,-0.013000000000000012,0.29599999999999993,0.0,5.071000000000001,0.344,1.6809999999999998,0.349,0.9570000000000001,0.124,2.4450000000000003,0.42899999999999994,0.665,1.196,2.171
2017-09-13,0.192,0.29,,-0.019999999999999962,0.286,0.0,5.039,0.318,1.698,0.343,0.9829999999999999,0.12000000000000005,2.417,0.414,0.6119999999999999,1.17,2.195
2017-09-14,0.18,0.288,,-0.014999999999999958,0.288,0.0,5.018,0.299,1.715,0.337,1.005,0.12300000000000005,2.4000000000000004,0.423,0.72,1.192,2.199
2017-09-15,0.181,0.27999999999999997,,-0.020000000000000018,0.27999999999999997,0.0,4.994,0.285,1.7099999999999997,0.313,0.9769999999999999,0.12300000000000005,2.3640000000000003,,0.601,1.173,2.202
2017-09-18,0.178,0.27499999999999997,,-0.030000000000000027,0.26999999999999996,0.0,4.96,0.25899999999999995,1.6769999999999998,0.289,0.958,0.11999999999999994,1.9749999999999999,0.421,0.585,1.125,2.23
2017-09-19,0.181,0.27499999999999997,,-0.02200000000000002,0.27399999999999997,0.0,5.047,0.27899999999999997,1.6690000000000003,0.3,0.9650000000000001,0.12799999999999995,1.9960000000000002,0.37799999999999995,0.585,1.111,2.243
2017-09-20,0.189,0.289,,-0.02100000000000002,0.287,0.0,5.071999999999999,0.27599999999999997,1.6949999999999998,,0.968,0.12699999999999995,1.9569999999999999,0.39399999999999996,0.5840000000000001,1.1360000000000001,2.276
2017-09-21,0.177,0.287,,0.16399999999999998,0.28099999999999997,0.0,5.088,0.292,1.7099999999999997,0.297,,0.12699999999999995,1.9749999999999999,0.424,0.5779999999999998,1.166,2.278
2017-09-22,0.177,0.284,,0.16299999999999998,0.284,0.0,5.113,0.292,1.718,0.299,0.986,0.11699999999999994,1.9739999999999998,0.38199999999999995,0.563,1.1769999999999998,2.262
2017-09-25,0.18499999999999994,0.29699999999999993,,0.17099999999999993,0.29599999999999993,0.0,5.186,0.30699999999999994,1.764,0.349,1.063,0.124,2.029,0.40700000000000003,0.594,1.224,2.22
2017-09-26,0.187,0.293,,0.16799999999999998,0.295,0.0,5.196,0.302,1.7700000000000002,0.34,1.0350000000000001,0.12500000000000006,1.998,0.40299999999999997,0.577,1.199,2.229
2017-09-27,0.191,0.285,,0.173,0.294,0.0,5.3260000000000005,0.27999999999999997,1.75,0.283,0.9809999999999999,0.12199999999999994,1.9929999999999999,0.38499999999999995,0.5329999999999999,1.1749999999999998,2.309
2017-09-28,0.17800000000000005,0.28700000000000003,,0.16600000000000004,0.29100000000000004,0.0,5.241,0.274,1.7079999999999997,0.271,1.0259999999999998,0.125,1.9259999999999997,0.397,0.5339999999999999,1.149,2.307
2017-09-29,0.174,0.27199999999999996,,0.16099999999999998,0.287,0.0,5.183999999999999,0.27299999999999996,1.7179999999999997,0.339,0.998,0.11499999999999994,1.9239999999999997,0.39099999999999996,0.5409999999999999,1.149,2.326
2017-10-02,0.16199999999999998,0.26799999999999996,,0.15299999999999997,0.287,0.0,5.119,0.27999999999999997,1.751,0.34800000000000003,0.988,0.12099999999999994,1.9609999999999999,0.40099999999999997,0.544,1.233,2.337
2017-10-03,0.16999999999999998,0.27199999999999996,,0.16299999999999998,0.289,0.0,5.145,0.25499999999999995,1.7610000000000001,0.336,0.96,0.12099999999999994,1.948,0.39899999999999997,0.5349999999999999,1.252,2.332
2017-10-04,0.17099999999999999,0.287,,0.16199999999999998,0.302,0.0,5.157,0.26299999999999996,1.8069999999999997,0.34700000000000003,0.962,0.12699999999999995,1.962,0.40499999999999997,0.542,1.329,2.332
2017-10-05,0.185,0.27099999999999996,,0.173,0.27999999999999997,0.0,5.159,0.24899999999999994,1.7550000000000001,,0.988,0.12499999999999994,1.9389999999999998,0.407,0.5309999999999999,1.242,2.35
2017-10-06,0.202,0.27499999999999997,,0.184,0.27299999999999996,0.0,5.152,0.24599999999999994,1.7459999999999998,0.339,0.972,0.11599999999999994,1.969,0.38999999999999996,0.51,1.2109999999999999,2.368
2017-10-09,0.192,0.27799999999999997,,0.16399999999999998,0.433,0.0,5.171,0.24499999999999994,1.7309999999999999,0.35700000000000004,0.99,0.12399999999999994,1.9579999999999997,0.40199999999999997,0.5389999999999999,1.238,
2017-10-10,0.183,0.27899999999999997,,0.15899999999999997,0.426,0.0,5.15,0.24499999999999994,1.7420000000000002,0.35400000000000004,0.982,0.11400000000000005,1.9469999999999998,0.432,0.5069999999999999,1.25,2.345
2017-10-11,0.187,0.27299999999999996,,0.15899999999999997,0.423,0.0,5.093,0.23299999999999993,1.695,,0.95,0.12299999999999994,1.869,0.441,0.49399999999999994,1.198,2.345
2017-10-12,0.188,0.27599999999999997,,0.15799999999999997,0.42,0.0,5.1129999999999995,0.22400000000000003,1.674,0.35200000000000004,0.9430000000000001,0.10800000000000004,1.8770000000000002,0.423,0.49699999999999994,1.191,2.323
2017-10-13,0.21199999999999997,0.273,,0.15700000000000003,0.4129999999999999,0.0,5.123,0.22799999999999998,1.6629999999999998,0.398,0.9779999999999999,0.11099999999999999,1.9179999999999997,0.42499999999999993,0.535,1.1989999999999998,2.28
2017-10-16,0.18799999999999994,0.273,,0.15300000000000002,0.41900000000000004,0.0,5.113,0.242,1.6640000000000001,0.42500000000000004,1.003,0.10899999999999999,1.963,0.41800000000000004,0.537,1.2,2.309
2017-10-17,0.18600000000000005,0.269,,0.15600000000000003,0.41900000000000004,0.0,5.089,0.23399999999999999,1.642,0.43700000000000006,0.986,0.118,1.976,0.42600000000000005,0.527,1.187,2.298
2017-10-18,0.17699999999999994,0.27,,0.15700000000000003,0.41100000000000003,0.0,5.13,0.24,1.6489999999999998,0.403,0.929,0.11099999999999999,1.9640000000000002,0.4159999999999999,0.493,1.224,2.339
2017-10-19,0.18099999999999994,0.273,,0.16200000000000003,0.41700000000000004,0.0,5.172000000000001,0.22799999999999998,1.637,0.405,0.972,0.11399999999999999,1.9209999999999998,0.41400000000000003,0.488,1.2429999999999999,2.321
2017-10-20,0.16399999999999998,0.26399999999999996,,0.15799999999999997,0.412,0.0,5.096,0.21500000000000002,1.5959999999999999,0.34700000000000003,0.942,0.11099999999999993,1.8619999999999999,0.409,0.457,1.21,2.381
2017-10-23,0.16699999999999998,0.25399999999999995,,0.15599999999999997,0.408,0.0,5.130999999999999,0.20600000000000002,1.5719999999999998,0.36300000000000004,0.964,0.10300000000000004,1.869,0.40599999999999997,0.467,1.1889999999999998,2.375
2017-10-24,0.17200000000000004,0.25,,0.16000000000000003,0.40700000000000003,0.0,5.058,0.21699999999999997,1.5830000000000002,0.32700000000000007,0.924,0.10799999999999998,1.843,0.398,0.42000000000000004,1.1909999999999998,2.406
2017-10-25,0.17300000000000004,0.249,,0.15800000000000003,0.401,0.0,5.088,0.20200000000000007,1.5570000000000002,0.31800000000000006,0.929,0.10799999999999998,1.821,0.385,0.41500000000000004,1.161,2.444
2017-10-26,,0.25299999999999995,,0.172,0.408,0.0,5.099,0.22200000000000003,1.532,0.36500000000000005,0.9829999999999999,0.09000000000000002,1.822,0.41,0.461,1.111,2.454
2017-10-27,0.18199999999999994,0.252,,0.17899999999999994,0.40800000000000003,0.0,5.151,0.237,1.5579999999999998,0.41400000000000003,0.9919999999999999,0.10599999999999998,1.8039999999999998,0.43499999999999994,0.571,1.1989999999999998,2.428
2017-10-30,0.17700000000000005,0.251,,0.15600000000000003,0.4,0.0,5.218,0.238,1.484,0.43400000000000005,0.9740000000000001,0.10399999999999998,1.7229999999999999,0.43600000000000005,0.556,1.13,2.37
2017-10-31,0.17700000000000005,0.243,,0.15300000000000002,0.394,0.0,5.08,0.20899999999999996,1.464,0.387,0.9490000000000001,0.10699999999999998,1.709,0.43100000000000005,,1.096,2.376
2017-11-01,,0.243,,0.15700000000000003,0.391,0.0,4.902,0.21699999999999997,1.428,,0.928,0.11199999999999999,1.734,,,1.105,2.376
2017-11-02,0.16600000000000004,0.24,,0.15300000000000002,0.388,0.0,4.7090000000000005,0.22899999999999998,1.432,0.378,0.9380000000000001,0.10599999999999998,1.7350000000000003,0.40800000000000003,0.524,1.1110000000000002,2.349
2017-11-03,0.16000000000000003,0.237,,0.15600000000000003,0.388,0.0,4.7330000000000005,0.22299999999999998,1.42,0.384,0.912,0.11099999999999999,1.6959999999999997,0.399,0.522,1.109,2.343
2017-11-06,0.16999999999999998,0.24299999999999994,,0.15999999999999998,0.38799999999999996,0.0,4.745,0.22500000000000003,1.446,0.413,0.9390000000000001,0.11299999999999999,1.695,0.423,0.512,1.1260000000000001,2.32
2017-11-07,0.16799999999999998,0.21800000000000003,,0.15299999999999997,0.35999999999999993,0.0,4.736,0.22800000000000004,1.371,0.422,0.9469999999999998,0.10399999999999998,1.605,0.429,0.49699999999999994,1.079,2.307
2017-11-08,0.14499999999999996,0.23200000000000004,,0.15399999999999997,0.36399999999999993,0.0,4.756,0.22700000000000004,1.407,0.423,0.9160000000000001,0.10799999999999998,1.673,0.40299999999999997,0.49799999999999994,1.159,2.325
2017-11-09,0.15600000000000003,0.239,,0.15700000000000003,0.375,0.0,4.739000000000001,0.22999999999999998,1.432,0.368,0.8709999999999999,0.10499999999999998,1.6749999999999998,0.402,0.46199999999999997,1.1549999999999998,2.331
2017-11-10,0.13900000000000007,0.23700000000000004,,0.15199999999999997,0.37200000000000005,0.0,4.766,0.24700000000000005,1.4340000000000002,0.338,0.915,0.10700000000000004,1.658,0.3990000000000001,0.466,1.1480000000000001,2.4
2017-11-13,0.13700000000000007,0.21600000000000003,,0.15099999999999997,0.36200000000000004,0.0,4.6499999999999995,0.22500000000000003,1.4120000000000001,0.332,0.913,0.10000000000000003,1.5750000000000002,0.39200000000000007,0.47000000000000003,1.117,2.4
2017-11-14,0.138,0.21199999999999997,,0.15000000000000002,0.356,0.0,4.708,0.23299999999999998,1.426,0.353,0.931,0.09799999999999998,1.579,0.39,0.45699999999999996,1.137,2.381
2017-11-15,0.14700000000000002,0.21199999999999997,,0.15500000000000003,0.354,0.0,4.727,0.22399999999999998,1.442,0.371,0.919,0.10199999999999998,1.614,0.362,0.475,1.167,2.335
2017-11-16,0.14200000000000002,0.21399999999999997,,0.15300000000000002,0.35,0.0,4.805,0.21399999999999997,1.463,0.375,0.9410000000000001,0.09999999999999998,1.607,0.366,0.478,1.164,2.361
2017-11-17,0.14300000000000002,0.21999999999999997,,0.15300000000000002,0.344,0.0,4.853,0.21399999999999997,1.4689999999999999,0.386,0.9540000000000001,0.09400000000000003,1.625,,0.488,1.1920000000000002,2.354
